time,x,y
8640.0,222.4,333.0
8644.0,217.0,332.1
8648.0,212.3,330.0
8652.0,212.0,331.0
8656.0,214.0,332.8
8660.0,217.5,333.0
8664.0,219.5,333.4
8668.0,219.7,333.5
8672.0,220.3,334.1
8676.0,220.3,335.9
8680.0,220.0,336.4
8684.0,221.3,337.2
8688.0,221.7,337.0
8692.0,220.9,336.7
8696.0,220.5,336.6
8700.0,222.5,337.1
8704.0,223.3,336.6
8708.0,223.8,337.3
8712.0,224.0,338.6
8716.0,223.8,337.9
8720.0,224.8,337.2
8724.0,225.3,336.6
8728.0,224.4,337.0
8732.0,224.7,337.3
8736.0,224.9,338.8
8740.0,225.0,337.6
8744.0,225.0,338.2
8748.0,223.7,336.3
8752.0,224.0,337.6
8756.0,224.6,337.2
8760.0,224.2,337.6
8764.0,224.2,337.7
8768.0,224.3,337.6
8772.0,224.7,337.7
8776.0,224.0,337.5
8780.0,224.0,337.9
8784.0,225.4,338.5
8788.0,226.2,338.8
8792.0,226.3,338.4
8796.0,225.0,338.8
8800.0,225.5,338.9
8804.0,225.4,338.2
8808.0,225.8,338.3
8812.0,224.5,338.0
8816.0,224.8,338.2
8820.0,225.0,338.3
8824.0,224.1,338.0
8828.0,224.4,338.1
8832.0,223.6,338.2
8836.0,224.3,338.5
8840.0,225.4,337.5
8844.0,224.0,338.4
8848.0,223.2,337.9
8852.0,223.2,339.0
8856.0,223.4,338.7
8860.0,222.3,338.7
8864.0,222.8,338.7
8868.0,222.7,338.1
8872.0,225.8,340.1
8876.0,236.3,342.7
8880.0,260.5,344.9
8884.0,288.3,347.6
8888.0,291.2,346.4
8892.0,281.8,344.8
8896.0,274.8,344.8
8900.0,272.3,345.0
8904.0,272.9,344.0
8908.0,271.8,344.3
8912.0,271.3,344.8
8916.0,272.3,344.3
8920.0,273.8,344.5
8924.0,274.2,344.4
8928.0,274.8,344.1
8932.0,275.3,345.9
8936.0,275.2,346.4
8940.0,274.5,345.1
8944.0,274.7,345.4
8948.0,274.9,345.3
8952.0,275.5,345.8
8956.0,275.7,345.1
8960.0,275.3,345.5
8964.0,274.8,344.7
8968.0,275.6,345.6
8972.0,275.6,345.4
8976.0,275.0,344.8
8980.0,275.0,345.0
8984.0,275.6,344.1
8988.0,275.6,345.0
8992.0,275.4,343.8
8996.0,275.0,344.0
9000.0,275.2,343.6
9004.0,276.0,343.2
9008.0,276.0,342.7
9012.0,275.3,343.9
9016.0,275.4,342.8
9020.0,275.4,343.5
9024.0,275.2,344.6
9028.0,275.8,343.9
9032.0,277.2,345.2
9036.0,276.3,344.3
9040.0,276.3,344.6
9044.0,274.8,344.7
9048.0,280.1,344.5
9052.0,312.7,349.5
9056.0,351.5,352.3
9060.0,384.4,351.2
9064.0,394.3,348.2
9068.0,384.1,348.8
9072.0,373.7,349.6
9076.0,366.8,351.2
9080.0,364.4,352.2
9084.0,362.2,351.7
9088.0,363.8,350.3
9092.0,365.8,350.1
9096.0,367.9,350.6
9100.0,368.8,350.5
9104.0,369.4,350.8
9108.0,369.4,350.4
9112.0,369.7,350.2
9116.0,369.8,349.7
9120.0,369.2,349.0
9124.0,368.7,349.4
9128.0,369.5,349.6
9132.0,369.4,349.9
9136.0,368.9,349.3
9140.0,368.5,349.8
9144.0,369.2,349.7
9148.0,369.6,349.2
9152.0,369.2,349.3
9156.0,369.6,348.3
9160.0,369.7,348.5
9164.0,368.8,348.6
9168.0,368.9,348.6
9172.0,370.2,349.0
9176.0,369.3,349.3
9180.0,369.0,348.6
9184.0,369.2,348.8
9188.0,369.6,348.6
9192.0,369.7,348.5
9196.0,369.5,348.7
9200.0,369.1,349.3
9204.0,369.6,348.4
9208.0,369.0,348.2
9212.0,369.2,348.7
9216.0,369.1,348.5
9220.0,369.0,348.5
9224.0,368.5,348.7
9228.0,368.5,348.8
9232.0,368.0,349.7
9236.0,368.4,349.5
9240.0,368.9,349.5
9244.0,369.6,349.7
9248.0,368.3,349.7
9252.0,368.0,349.3
9256.0,368.0,350.1
9260.0,367.8,350.3
9264.0,368.5,350.0
9268.0,369.1,350.7
9272.0,369.2,350.4
9276.0,368.3,351.0
9280.0,369.4,352.0
9284.0,368.8,351.9
9288.0,368.2,352.6
9292.0,368.4,351.0
9296.0,373.3,351.2
9300.0,395.4,355.0
9304.0,431.7,361.4
9308.0,463.8,358.5
9312.0,477.9,358.1
9316.0,475.8,359.9
9320.0,469.8,361.7
9324.0,464.4,361.0
9328.0,457.9,358.9
9332.0,452.1,358.6
9336.0,451.5,357.8
9340.0,455.8,358.5
9344.0,459.6,359.3
9348.0,460.1,359.8
9352.0,460.0,359.3
9356.0,460.1,360.0
9360.0,461.0,360.0
9364.0,461.2,359.4
9368.0,461.1,358.3
9372.0,460.4,358.3
9376.0,461.2,357.0
9380.0,460.6,354.7
9384.0,461.7,355.8
9388.0,461.0,356.2
9392.0,461.1,355.4
9396.0,461.1,355.9
9400.0,461.4,356.5
9404.0,461.0,358.1
9408.0,460.2,359.0
9412.0,461.2,359.9
9416.0,461.0,359.6
9420.0,459.9,360.0
9424.0,460.5,360.2
9428.0,460.3,360.2
9432.0,460.4,360.1
9436.0,460.4,360.9
9440.0,460.1,361.4
9444.0,460.0,361.1
9448.0,460.5,360.4
9452.0,460.5,360.9
9456.0,460.0,360.0
9460.0,460.0,359.8
9464.0,460.1,360.7
9468.0,460.4,361.0
9472.0,460.7,360.8
9476.0,459.7,360.8
9480.0,460.0,360.2
9484.0,460.5,361.2
9488.0,460.0,360.1
9492.0,459.9,359.5
9496.0,460.1,359.8
9500.0,459.4,360.4
9504.0,459.9,360.0
9508.0,460.4,359.9
9512.0,454.1,359.0
9516.0,439.7,362.6
9520.0,427.5,363.5
9524.0,421.6,361.6
9528.0,429.3,359.6
9532.0,434.9,358.7
9536.0,436.6,359.3
9540.0,436.3,359.8
9544.0,436.1,360.1
9548.0,436.8,359.6
9552.0,435.8,360.2
9556.0,434.7,359.6
9560.0,434.5,359.3
9564.0,434.7,359.1
9568.0,433.7,359.0
9572.0,434.2,359.4
9576.0,434.0,359.6
9580.0,432.7,359.3
9584.0,432.1,358.7
9588.0,433.2,357.8
9592.0,432.7,357.4
9596.0,432.0,357.4
9600.0,432.1,358.8
9604.0,431.7,357.6
9608.0,431.7,356.2
9612.0,431.6,355.1
9616.0,432.1,354.9
9620.0,431.8,355.8
9624.0,431.9,356.3
9628.0,432.0,355.9
9632.0,431.4,353.6
9636.0,431.4,354.2
9640.0,431.6,354.7
9644.0,431.2,354.8
9648.0,430.7,355.8
9652.0,431.5,356.0
9656.0,431.2,355.7
9660.0,431.2,356.1
9664.0,431.1,356.7
9668.0,431.5,357.3
9672.0,431.3,357.2
9676.0,431.6,356.3
9680.0,431.5,355.2
9684.0,431.8,355.7
9688.0,431.2,356.7
9692.0,431.2,356.1
9696.0,430.9,356.9
9700.0,431.1,356.7
9704.0,431.2,356.0
9708.0,431.3,356.5
9712.0,430.7,357.4
9716.0,430.6,356.8
9720.0,431.3,356.9
9724.0,431.1,357.3
9728.0,430.4,357.9
9732.0,431.1,358.0
9736.0,432.2,356.7
9740.0,430.5,356.8
9744.0,430.6,357.6
9748.0,431.1,358.0
9752.0,432.3,357.5
9756.0,432.1,357.7
9760.0,430.2,358.2
9764.0,438.9,361.0
9768.0,458.4,362.9
9772.0,491.8,359.1
9776.0,521.0,359.8
9780.0,532.2,353.6
9784.0,534.3,350.4
9788.0,530.2,351.8
9792.0,521.1,353.8
9796.0,514.5,355.7
9800.0,511.7,355.6
9804.0,512.9,354.0
9808.0,516.3,353.7
9812.0,517.4,354.3
9816.0,517.7,355.6
9820.0,519.0,356.3
9824.0,519.5,356.3
9828.0,520.3,357.6
9832.0,519.8,355.1
9836.0,519.7,355.4
9840.0,520.7,356.3
9844.0,520.6,355.5
9848.0,520.5,356.3
9852.0,520.6,356.8
9856.0,520.4,355.4
9860.0,520.6,355.5
9864.0,521.3,355.3
9868.0,521.5,355.3
9872.0,520.1,356.1
9876.0,521.2,355.7
9880.0,521.3,354.8
9884.0,520.6,355.7
9888.0,521.3,356.0
9892.0,520.5,356.2
9896.0,520.5,356.2
9900.0,520.8,356.3
9904.0,521.0,356.1
9908.0,520.8,355.8
9912.0,520.9,356.0
9916.0,520.8,356.1
9920.0,520.5,355.1
9924.0,520.4,356.7
9928.0,520.5,356.5
9932.0,521.2,355.3
9936.0,521.6,356.3
9940.0,521.4,354.6
9944.0,521.3,356.0
9948.0,521.3,356.7
9952.0,521.4,356.8
9956.0,522.3,356.5
9960.0,521.9,357.4
9964.0,522.0,357.9
9968.0,521.6,358.5
9972.0,522.1,357.4
9976.0,522.2,357.7
9980.0,521.5,356.7
9984.0,520.9,356.4
9988.0,521.2,356.7
9992.0,521.7,357.9
9996.0,521.4,356.7
10000.0,521.8,355.9
10004.0,521.0,357.1
10008.0,521.3,357.6
10012.0,521.8,357.4
10016.0,522.3,356.6
10020.0,521.6,355.5
10024.0,521.5,356.8
10028.0,522.1,357.2
10032.0,522.1,357.0
10036.0,522.1,356.5
10040.0,522.1,355.9
10044.0,521.9,357.6
10048.0,521.6,358.4
10052.0,522.5,358.7
10056.0,522.3,358.7
10060.0,522.8,358.7
10064.0,522.5,358.7
10068.0,522.5,358.9
10072.0,523.5,358.2
10076.0,522.8,358.8
10080.0,522.7,358.9
10084.0,523.1,357.9
10088.0,523.0,359.0
10092.0,523.7,359.0
10096.0,523.1,358.0
10100.0,524.1,358.2
10104.0,524.3,356.9
10108.0,523.2,356.6
10112.0,517.2,356.6
10116.0,501.4,358.7
10120.0,477.6,360.9
10124.0,456.1,362.8
10128.0,455.5,362.3
10132.0,465.6,359.9
10136.0,474.1,356.8
10140.0,480.4,356.7
10144.0,479.2,358.5
10148.0,478.3,359.4
10152.0,478.8,359.5
10156.0,476.7,358.6
10160.0,477.1,356.9
10164.0,477.0,355.5
10168.0,477.4,354.7
10172.0,476.5,355.8
10176.0,476.9,356.3
10180.0,477.1,355.7
10184.0,477.5,356.8
10188.0,477.2,357.1
10192.0,477.0,356.8
10196.0,477.8,357.5
10200.0,477.4,358.1
10204.0,477.3,358.5
10208.0,477.3,359.0
10212.0,476.4,359.0
10216.0,476.0,358.5
10220.0,476.4,357.4
10224.0,475.4,357.4
10228.0,475.9,357.2
10232.0,475.5,357.9
10236.0,475.6,357.7
10240.0,477.0,356.7
10244.0,476.3,356.9
10248.0,475.1,357.1
10252.0,475.5,357.0
10256.0,475.5,356.3
10260.0,475.5,356.5
10264.0,475.3,357.6
10268.0,476.2,359.3
10272.0,477.3,359.8
10276.0,477.5,358.8
10280.0,478.1,359.0
10284.0,477.5,357.2
10288.0,478.0,358.6
10292.0,477.8,358.1
10296.0,478.0,358.2
10300.0,478.4,359.0
10304.0,478.4,359.0
10308.0,478.5,358.7
10312.0,478.6,358.7
10316.0,479.2,359.0
10320.0,478.0,358.9
10324.0,477.8,359.0
10328.0,477.8,360.1
10332.0,477.7,359.9
10336.0,477.5,359.9
10340.0,478.0,360.3
10344.0,477.5,359.8
10348.0,477.6,358.4
10352.0,477.5,359.4
10356.0,477.4,358.8
10360.0,477.3,357.3
10364.0,476.6,355.2
10368.0,476.5,354.8
10372.0,491.3,357.2
10376.0,529.2,359.5
10380.0,568.5,361.1
10384.0,601.1,360.9
10388.0,609.0,360.5
10392.0,600.4,360.1
10396.0,584.9,359.2
10400.0,571.5,360.1
10404.0,565.8,360.5
10408.0,567.6,362.5
10412.0,571.1,363.6
10416.0,575.1,362.1
10420.0,577.5,361.7
10424.0,577.1,363.3
10428.0,578.1,363.1
10432.0,578.7,363.3
10436.0,578.3,363.8
10440.0,578.5,364.3
10444.0,578.4,364.3
10448.0,578.8,363.7
10452.0,577.4,364.4
10456.0,577.6,364.3
10460.0,577.8,364.2
10464.0,577.7,363.6
10468.0,577.3,363.5
10472.0,577.9,364.0
10476.0,578.3,362.9
10480.0,578.3,363.4
10484.0,578.3,362.3
10488.0,578.1,362.0
10492.0,577.7,362.2
10496.0,579.1,361.8
10500.0,579.0,363.6
10504.0,578.2,363.1
10508.0,577.8,363.7
10512.0,578.0,363.2
10516.0,577.6,363.9
10520.0,577.6,364.2
10524.0,578.2,365.2
10528.0,577.6,365.3
10532.0,577.9,365.3
10536.0,578.4,365.7
10540.0,578.6,365.6
10544.0,578.1,365.8
10548.0,578.4,365.5
10552.0,578.4,365.1
10556.0,577.9,365.4
10560.0,578.3,365.5
10564.0,577.6,365.5
10568.0,578.1,364.5
10572.0,577.6,365.6
10576.0,577.6,365.9
10580.0,577.5,365.4
10584.0,577.2,365.3
10588.0,577.6,365.2
10592.0,577.7,365.3
10596.0,577.0,364.7
10600.0,577.6,364.9
10604.0,577.7,364.4
10608.0,577.3,364.5
10612.0,577.5,364.3
10616.0,578.2,363.9
10620.0,578.4,365.1
10624.0,577.5,365.2
10628.0,577.2,365.2
10632.0,577.6,365.4
10636.0,577.7,365.3
10640.0,576.8,364.8
10644.0,576.9,364.6
10648.0,581.9,365.2
10652.0,600.3,365.2
10656.0,633.6,364.9
10660.0,673.6,363.8
10664.0,700.3,360.7
10668.0,719.9,358.5
10672.0,723.8,358.3
10676.0,716.5,359.8
10680.0,704.6,361.4
10684.0,695.1,360.2
10688.0,691.8,360.6
10692.0,696.6,360.5
10696.0,699.5,360.2
10700.0,700.7,360.3
10704.0,701.5,361.4
10708.0,701.4,361.4
10712.0,702.7,362.2
10716.0,702.7,362.7
10720.0,703.4,362.0
10724.0,703.6,361.4
10728.0,703.6,361.9
10732.0,702.4,362.5
10736.0,702.9,361.9
10740.0,703.2,361.4
10744.0,702.7,361.3
10748.0,702.8,362.0
10752.0,703.3,361.6
10756.0,702.6,361.1
10760.0,703.7,360.7
10764.0,703.5,361.6
10768.0,702.3,360.9
10772.0,703.7,360.7
10776.0,703.5,360.4
10780.0,704.8,361.1
10784.0,704.4,360.7
10788.0,704.1,360.9
10792.0,703.6,361.5
10796.0,703.5,360.4
10800.0,703.1,361.9
10804.0,704.7,360.4
10808.0,704.3,359.4
10812.0,704.0,359.3
10816.0,704.4,360.1
10820.0,705.0,360.3
10824.0,704.6,360.8
10828.0,703.3,359.1
10832.0,704.4,360.4
10836.0,704.7,360.3
10840.0,704.6,361.5
10844.0,704.7,361.2
10848.0,704.4,360.3
10852.0,705.2,360.6
10856.0,704.4,360.1
10860.0,703.8,360.8
10864.0,705.0,359.7
10868.0,703.7,359.8
10872.0,704.4,360.5
10876.0,704.6,360.7
10880.0,704.3,361.1
10884.0,704.0,362.0
10888.0,704.1,361.3
10892.0,704.3,361.0
10896.0,704.9,360.6
10900.0,704.1,360.1
10904.0,704.0,359.0
10908.0,705.2,358.9
10912.0,705.1,358.3
10916.0,704.9,356.6
10920.0,704.9,356.1
10924.0,704.8,357.3
10928.0,710.5,357.4
10932.0,727.5,357.6
10936.0,757.3,356.8
10940.0,793.3,356.3
10944.0,819.8,355.1
10948.0,837.9,353.7
10952.0,842.2,354.6
10956.0,842.0,352.6
10960.0,834.0,352.6
10964.0,825.5,354.2
10968.0,820.9,356.3
10972.0,822.4,355.4
10976.0,826.5,354.4
10980.0,829.9,354.4
10984.0,830.8,355.0
10988.0,831.0,355.6
10992.0,831.5,355.9
10996.0,831.7,356.1
11000.0,832.5,355.6
11004.0,832.6,354.5
11008.0,832.4,354.4
11012.0,831.9,354.2
11016.0,831.5,353.9
11020.0,831.6,355.5
11024.0,831.3,355.6
11028.0,831.3,356.1
11032.0,830.6,356.4
11036.0,830.7,357.3
11040.0,830.6,358.2
11044.0,829.3,358.2
11048.0,829.5,358.8
11052.0,829.9,358.0
11056.0,829.8,357.5
11060.0,829.5,356.3
11064.0,830.8,356.4
11068.0,829.7,356.8
11072.0,829.7,355.7
11076.0,830.1,355.4
11080.0,830.5,354.4
11084.0,830.4,353.8
11088.0,829.7,354.0
11092.0,830.7,354.9
11096.0,830.9,355.1
11100.0,830.6,356.8
11104.0,830.9,356.7
11108.0,830.3,357.7
11112.0,831.1,359.1
11116.0,830.4,360.7
11120.0,830.5,360.6
11124.0,831.2,360.2
11128.0,830.2,360.0
11132.0,830.7,359.2
11136.0,831.0,358.8
11140.0,831.1,357.9
11144.0,830.8,357.8
11148.0,830.4,356.4
11152.0,830.5,355.7
11156.0,830.0,354.9
11160.0,830.8,353.8
11164.0,830.7,354.1
11168.0,830.1,353.4
11172.0,830.6,354.3
11176.0,831.1,353.5
11180.0,830.4,352.8
11184.0,830.7,353.2
11188.0,831.0,353.9
11192.0,831.1,353.2
11196.0,831.2,351.8
11200.0,831.2,353.1
11204.0,831.8,351.0
11208.0,831.4,351.2
11212.0,831.1,350.5
11216.0,831.7,351.3
11220.0,831.9,349.9
11224.0,831.7,349.9
11228.0,832.3,349.0
11232.0,832.3,349.6
11236.0,831.4,349.4
11240.0,836.0,350.7
11244.0,852.9,356.5
11248.0,883.6,355.6
11252.0,909.5,357.7
11256.0,931.6,355.1
11260.0,945.1,351.7
11264.0,951.9,347.8
11268.0,958.3,348.7
11272.0,956.1,350.9
11276.0,948.9,351.1
11280.0,942.9,352.0
11284.0,941.8,352.4
11288.0,945.1,351.9
11292.0,948.4,352.2
11296.0,949.4,352.4
11300.0,951.1,352.0
11304.0,950.5,352.6
11308.0,950.2,354.1
11312.0,950.6,353.5
11316.0,950.9,353.4
11320.0,951.7,353.6
11324.0,951.7,353.4
11328.0,951.4,353.1
11332.0,951.4,353.1
11336.0,951.5,353.4
11340.0,952.1,353.5
11344.0,951.8,353.6
11348.0,951.6,353.7
11352.0,952.6,353.1
11356.0,953.2,352.4
11360.0,953.2,350.9
11364.0,953.1,350.6
11368.0,953.3,351.8
11372.0,953.1,352.3
11376.0,953.8,351.5
11380.0,953.4,351.5
11384.0,953.7,352.4
11388.0,953.8,351.4
11392.0,954.5,351.3
11396.0,953.6,351.2
11400.0,954.0,351.0
11404.0,953.5,351.4
11408.0,953.8,352.1
11412.0,954.0,352.3
11416.0,953.9,352.5
11420.0,953.8,352.2
11424.0,953.9,352.2
11428.0,953.1,352.2
11432.0,954.8,351.7
11436.0,953.4,352.3
11440.0,952.7,351.7
11444.0,953.0,351.5
11448.0,953.7,350.5
11452.0,953.1,352.3
11456.0,953.1,351.4
11460.0,951.9,351.9
11464.0,952.9,349.8
11468.0,952.9,349.5
11472.0,953.0,349.9
11476.0,952.2,351.5
11480.0,951.9,351.8
11484.0,957.9,349.2
11488.0,975.1,347.2
11492.0,997.1,344.2
11496.0,1013.4,341.8
11500.0,1019.5,340.1
11504.0,1017.1,341.1
11508.0,1014.2,342.0
11512.0,1011.5,340.2
11516.0,1008.1,340.3
11520.0,1005.8,341.9
11524.0,1006.3,342.7
11528.0,1007.7,342.2
11532.0,1009.3,342.1
11536.0,1010.3,341.8
11540.0,1009.5,342.1
11544.0,1009.1,342.8
11548.0,1009.7,342.7
11552.0,1010.4,341.6
11556.0,1010.3,342.0
11560.0,1008.9,343.2
11564.0,1009.2,343.1
11568.0,1009.2,342.9
11572.0,1008.6,342.5
11576.0,1008.9,343.8
11580.0,1009.3,343.3
11584.0,1010.4,341.6
11588.0,1009.6,342.5
11592.0,1009.3,342.6
11596.0,1009.6,342.5
11600.0,1010.3,341.9
11604.0,1010.1,341.6
11608.0,1008.1,342.3
11612.0,1008.6,342.8
11616.0,1010.1,341.9
11620.0,1009.6,342.7
11624.0,1009.1,341.9
11628.0,1009.5,341.7
11632.0,1009.4,341.8
11636.0,1009.8,341.9
11640.0,1010.0,341.8
11644.0,1010.2,341.9
11648.0,1009.5,341.6
11652.0,1010.0,340.9
11656.0,1010.2,341.8
11660.0,1009.7,341.9
11664.0,1009.9,341.9
11668.0,1011.4,341.9
11672.0,1011.7,341.5
11676.0,1008.7,341.9
11680.0,990.4,348.5
11684.0,953.1,353.8
11688.0,894.0,367.2
11692.0,831.8,381.3
11696.0,771.7,391.5
11700.0,716.9,395.0
11704.0,660.3,397.2
11708.0,603.6,395.7
11712.0,547.7,397.4
11716.0,494.3,405.1
11720.0,440.8,409.1
11724.0,391.1,409.2
11728.0,342.7,411.0
11732.0,299.4,413.8
11736.0,258.5,416.8
11740.0,218.2,417.9
11744.0,184.2,420.1
11748.0,165.0,422.6
11752.0,159.3,421.3
11756.0,167.8,418.9
11760.0,178.5,417.0
11764.0,182.1,414.1
11768.0,175.5,412.6
11772.0,164.0,411.5
11776.0,157.5,410.1
11780.0,155.7,410.3
11784.0,154.9,411.1
11788.0,154.1,411.4
11792.0,153.6,410.7
11796.0,154.0,410.7
11800.0,155.0,410.5
11804.0,155.2,411.1
11808.0,154.4,410.7
11812.0,155.6,411.0
11816.0,156.3,410.9
11820.0,156.5,411.6
11824.0,159.3,412.6
11828.0,158.9,413.6
11832.0,159.3,413.7
11836.0,160.3,413.4
11840.0,160.4,414.1
11844.0,159.3,414.5
11848.0,159.2,414.5
11852.0,160.1,414.6
11856.0,159.9,415.3
11860.0,160.1,414.0
11864.0,160.5,413.8
11868.0,161.1,414.2
11872.0,160.7,413.4
11876.0,158.9,411.6
11880.0,159.1,410.9
11884.0,159.4,410.7
11888.0,157.7,411.2
11892.0,158.2,411.9
11896.0,157.9,412.9
11900.0,158.5,412.4
11904.0,159.0,412.4
11908.0,158.3,412.1
11912.0,157.9,412.5
11916.0,158.7,414.2
11920.0,156.9,414.5
11924.0,157.6,414.9
11928.0,157.8,414.7
11932.0,158.5,416.7
11936.0,157.8,416.7
11940.0,157.8,416.4
11944.0,157.6,416.6
11948.0,157.2,416.5
11952.0,158.5,417.1
11956.0,157.6,417.3
11960.0,159.2,417.5
11964.0,166.9,417.1
11968.0,183.9,413.4
11972.0,195.0,409.0
11976.0,194.9,405.9
11980.0,188.6,407.5
11984.0,183.9,408.0
11988.0,183.4,409.8
11992.0,184.1,409.6
11996.0,184.1,409.4
12000.0,184.3,410.1
12004.0,184.5,410.0
12008.0,185.1,409.9
12012.0,185.7,410.1
12016.0,185.3,409.4
12020.0,185.2,409.6
12024.0,185.2,409.2
12028.0,186.4,409.6
12032.0,185.7,408.8
12036.0,185.4,408.9
12040.0,185.3,409.7
12044.0,185.2,409.5
12048.0,184.7,408.9
12052.0,184.6,408.4
12056.0,185.0,408.6
12060.0,185.3,408.5
12064.0,185.4,409.0
12068.0,184.5,409.2
12072.0,184.6,408.5
12076.0,185.4,408.2
12080.0,186.4,408.8
12084.0,185.3,408.1
12088.0,185.0,408.6
12092.0,185.3,409.1
12096.0,184.6,409.2
12100.0,184.6,409.4
12104.0,198.1,411.1
12108.0,224.7,415.2
12112.0,259.7,415.8
12116.0,284.8,416.1
12120.0,285.0,417.6
12124.0,274.9,416.2
12128.0,270.8,415.1
12132.0,271.6,414.8
12136.0,271.0,414.8
12140.0,265.4,414.2
12144.0,264.7,415.6
12148.0,267.4,414.6
12152.0,270.6,415.2
12156.0,271.4,416.0
12160.0,271.4,416.0
12164.0,270.8,416.8
12168.0,271.8,417.2
12172.0,271.9,417.5
12176.0,272.1,417.5
12180.0,272.1,418.2
12184.0,271.9,419.4
12188.0,271.5,418.8
12192.0,270.8,418.0
12196.0,271.5,418.3
12200.0,271.7,418.2
12204.0,271.6,418.3
12208.0,271.2,418.1
12212.0,272.2,417.6
12216.0,272.3,417.5
12220.0,272.2,416.8
12224.0,271.7,417.5
12228.0,272.2,416.6
12232.0,273.3,416.6
12236.0,272.5,416.8
12240.0,272.7,416.5
12244.0,273.0,416.5
12248.0,273.5,417.5
12252.0,273.7,417.0
12256.0,273.0,417.2
12260.0,273.9,418.2
12264.0,273.7,417.2
12268.0,273.5,416.3
12272.0,273.7,416.7
12276.0,272.8,416.6
12280.0,273.4,416.3
12284.0,274.0,416.1
12288.0,272.7,416.0
12292.0,273.8,416.1
12296.0,273.9,415.7
12300.0,272.4,415.3
12304.0,272.7,415.3
12308.0,272.4,415.3
12312.0,275.8,415.7
12316.0,295.8,418.4
12320.0,331.8,418.1
12324.0,377.5,419.2
12328.0,404.4,413.5
12332.0,407.3,411.6
12336.0,400.0,411.4
12340.0,389.0,413.1
12344.0,384.7,414.6
12348.0,381.7,417.3
12352.0,380.4,416.5
12356.0,382.6,416.6
12360.0,385.1,416.6
12364.0,386.2,417.1
12368.0,387.5,418.3
12372.0,389.0,419.5
12376.0,390.5,419.3
12380.0,389.9,419.5
12384.0,389.6,419.3
12388.0,390.3,419.0
12392.0,389.9,418.4
12396.0,389.3,418.1
12400.0,388.7,417.4
12404.0,389.2,419.0
12408.0,389.3,418.2
12412.0,389.2,417.9
12416.0,388.3,417.6
12420.0,389.7,417.5
12424.0,390.2,416.6
12428.0,390.0,416.6
12432.0,389.5,415.8
12436.0,388.9,414.9
12440.0,389.8,415.4
12444.0,389.4,416.9
12448.0,388.8,416.4
12452.0,389.4,415.3
12456.0,389.5,416.5
12460.0,389.5,417.1
12464.0,388.9,417.5
12468.0,389.3,418.2
12472.0,388.8,417.9
12476.0,389.3,417.3
12480.0,388.9,417.1
12484.0,389.4,417.8
12488.0,388.8,418.0
12492.0,389.1,418.4
12496.0,389.8,418.8
12500.0,394.1,418.2
12504.0,410.1,415.7
12508.0,438.9,420.7
12512.0,460.0,421.8
12516.0,461.7,418.3
12520.0,454.3,416.2
12524.0,447.6,415.5
12528.0,445.5,416.5
12532.0,442.2,417.6
12536.0,440.1,417.2
12540.0,441.7,417.4
12544.0,443.1,417.8
12548.0,443.6,417.6
12552.0,444.2,418.3
12556.0,445.2,418.8
12560.0,445.6,418.5
12564.0,445.6,418.8
12568.0,445.9,418.5
12572.0,446.2,418.1
12576.0,446.4,418.2
12580.0,446.3,418.5
12584.0,445.5,417.9
12588.0,445.3,417.8
12592.0,446.0,417.3
12596.0,446.3,417.6
12600.0,446.1,417.9
12604.0,446.3,418.1
12608.0,446.3,417.6
12612.0,445.8,419.0
12616.0,445.7,419.8
12620.0,446.4,420.2
12624.0,445.9,420.9
12628.0,446.8,421.6
12632.0,446.2,422.3
12636.0,446.5,422.4
12640.0,446.1,422.6
12644.0,446.8,421.9
12648.0,447.6,419.8
12652.0,446.9,419.8
12656.0,446.2,420.0
12660.0,446.5,418.4
12664.0,447.1,419.4
12668.0,448.0,419.6
12672.0,447.4,419.3
12676.0,447.0,419.3
12680.0,447.3,418.6
12684.0,448.0,419.3
12688.0,448.0,419.1
12692.0,447.8,419.5
12696.0,446.9,419.2
12700.0,447.2,419.8
12704.0,447.4,420.3
12708.0,447.2,420.6
12712.0,447.3,419.7
12716.0,446.9,420.1
12720.0,447.3,420.0
12724.0,447.2,420.5
12728.0,447.5,421.1
12732.0,447.3,420.8
12736.0,446.3,420.0
12740.0,447.0,419.6
12744.0,447.9,419.4
12748.0,446.1,418.9
12752.0,450.6,418.5
12756.0,468.4,423.2
12760.0,496.8,422.6
12764.0,524.9,421.2
12768.0,536.3,421.4
12772.0,536.1,423.1
12776.0,533.4,422.5
12780.0,529.9,421.0
12784.0,525.8,420.0
12788.0,523.7,421.2
12792.0,523.3,422.2
12796.0,524.1,421.8
12800.0,524.5,421.2
12804.0,526.4,421.3
12808.0,527.3,421.3
12812.0,527.2,423.0
12816.0,526.8,423.2
12820.0,526.7,423.6
12824.0,527.3,422.9
12828.0,527.2,422.5
12832.0,527.2,422.0
12836.0,526.6,422.0
12840.0,526.7,421.9
12844.0,527.1,421.6
12848.0,527.3,421.7
12852.0,527.4,422.4
12856.0,527.1,422.4
12860.0,527.1,421.9
12864.0,526.9,422.0
12868.0,527.5,421.7
12872.0,526.8,422.3
12876.0,527.0,421.9
12880.0,527.5,422.3
12884.0,527.2,422.7
12888.0,527.1,421.6
12892.0,527.4,422.9
12896.0,527.0,423.6
12900.0,526.9,423.1
12904.0,526.6,424.0
12908.0,526.9,424.6
12912.0,526.8,422.9
12916.0,526.9,424.1
12920.0,527.0,423.9
12924.0,527.0,424.3
